re,im
-0.05434810440648031,0.00016800045550054453
-0.08365766114256869,0.0001666004110833
0.003669128237993228,0.0001651937895672758
-0.05903449392091748,0.00016378064648315944
0.07823141592517202,0.0001623610376195819
0.015466502527506037,0.00016093501902035692
-0.06399588814976902,0.00015950264698190084
0.006510591076475061,0.00015806397805223779
-0.08968071138561956,0.00015661906902738405
-0.1025699458969094,0.00015516797694968134
-0.015490761581316327,0.00015371075910614447
-0.011776506319938998,0.00015224747302491974
-0.07476072674521551,0.00015077817647411157
0.09555653176486614,0.00014930292745933177
-0.13415827490749316,0.0001478217842202935
-0.08057198961421477,0.00014633480523064244
-0.027018053935700767,0.0001448420491931327
-0.0734966081752463,0.0001433435750398509
-0.020007791353500892,0.00014183944192726407
-0.08321844120297806,0.00014032970923664382
-0.1297952941626214,0.00013881443656948062
0.04026141462758677,0.0001372936837457721
-0.12304824866804448,0.00013576751080261786
0.01360868342437192,0.00013423597799072285
-0.03310112030646856,0.00013269914577211648
0.003488910248119933,0.0001311570748188578
-0.07662155347806146,0.00012960982600823613
-0.09009903872101734,0.00012805746042395552
0.06305602861846153,0.0001265000393504091
0.09951052397977113,0.00012493762427189428
0.0025974241474112773,0.00012337027686990602
-0.027683292744151586,0.00012179805902051007
0.058668152794328764,0.00012022103279239816
0.011651741611633862,0.0001186392604436982
0.014600655920786281,0.0001170528044202585
0.017514779303698363,0.0001154617273524383
-0.02960600328423125,0.00011386609205321664
-0.043428505509575874,0.00011226596151574116
-0.10728603965639387,0.00011066139891047463
0.0954876833782051,0.00010905246758248964
-0.06844044591156354,0.00010743923104994435
-0.13240373563583363,0.00010582175300042905
0.0035967074951774396,0.00010420009728949955
-0.027104921824618426,0.00010257432793673058
0.025491072506979642,0.00010094450912541819
-0.0052821119954408295,9.931070519771925e-5
-0.002757976400854818,9.767298065333613e-5
-0.16693622035781452,9.603140014702058e-5
0.018848657909488472,9.438602848548058e-5
-0.028735738394901934,9.273693062491307e-5
-0.07635650463488379,9.108417166953464e-5
-0.024013734738531443,8.942781686655149e-5
-0.03837422119438908,8.776793160678531e-5
-0.002771355047818969,8.610458141930441e-5
-0.0005385258974057365,8.443783197030799e-5
0.0016574781085784936,8.276774906036253e-5
-0.02951672972434409,8.109439862124641e-5
-0.010727934633435587,7.941784671443284e-5
-0.1419759203953765,7.773815952684454e-5
-0.03992846932295865,7.605540336975068e-5
-0.05458446226183573,7.436964467564047e-5
-0.03594457858733228,7.268094999515253e-5
-0.11734229620130852,7.098938599544724e-5
-0.06544389152908647,6.929501945629962e-5
-0.030249439516431796,6.759791726828406e-5
0.02157378637340341,6.589814643042654e-5
-0.05997428583741574,6.419577404650982e-5
-0.02489292663847029,6.249086732350237e-5
-0.039849605028299685,6.07834935675769e-5
-0.07151058851168168,5.907372018381559e-5
0.0801230569030339,5.736161467067771e-5
-0.01828093329346681,5.564724461901145e-5
-0.13338962210891886,5.393067770961928e-5
0.01813012895301221,5.221198170944494e-5
-0.030388340104843616,5.049122446950958e-5
-0.06227808777079099,4.876847392261912e-5
-0.06087317102196108,4.704379807955781e-5
0.007159654677939057,4.531726502826223e-5
0.041821035380814234,4.358894292882208e-5
-0.07355598134368754,4.1858900012499455e-5
0.04436165359389409,4.012720457857585e-5
0.07890749080484155,3.839392499112445e-5
0.046747882424210865,3.6659129677478224e-5
-0.002117017887282771,3.4922887124180744e-5
0.015646045058569757,3.318526587487209e-5
0.05003692797923588,3.1446334528297685e-5
-0.11561091087684659,2.97061617340068e-5
-0.08129801172862343,2.7964816191574882e-5
-0.04702301326083543,2.622236664613912e-5
0.003878647377509151,2.4478881886314065e-5
-0.04525786542539883,2.2734430742356493e-5
-0.027767785742764235,2.0989082081894574e-5
-0.07698274610784164,1.9242904808546903e-5
-0.02623677751265205,1.749596785806945e-5
-0.00886290940675779,1.574834019676009e-5
-0.008195169696102206,1.4000090818126433e-5
-0.04089958474190489,1.2251288739540668e-5
-0.023644179359623513,1.0502003001396776e-5
-0.07309397681797365,8.752302662017153e-6
-0.022582998838009804,7.002256796843476e-6
-0.0054442655922673,5.251934494502997e-6
0.044988204296033125,3.501404854601464e-6
-0.10461860624627944,1.7507369854305234e-6
-0.004264712741651238,2.8310687127941494e-18
-0.020617129161192408,-1.7507369853750787e-6
-0.18700786792412352,-3.5014048545461864e-6
-0.08677193989728757,-5.251934494456323e-6
-0.06990935439471797,-7.002256796729312e-6
-0.05308511917727498,-8.752302662040235e-6
-0.0029672404523348236,-1.0502003001402428e-5
0.09711127712645169,-1.2251288739632395e-5
0.03048373045934519,-1.4000090818153355e-5
-0.11951678199936056,-1.5748340196845723e-5
0.01377723975872197,-1.7495967858013462e-5
-0.13630130270392637,-1.9242904808476047e-5
-0.21975360627079263,-2.0989082081846835e-5
-0.10324426627145464,-2.2734430742321744e-5
-0.1367742764817641,-2.4478881886221718e-5
-0.07034462912409699,-2.622236664605664e-5
-0.20395331486765408,-2.7964816191585064e-5
-0.0542683228288362,-2.970616173409123e-5
-0.004622640571666418,-3.144633452829489e-5
0.04498374589171198,-3.3185265874869106e-5
-0.08878214789951268,-3.492288712404007e-5
-0.005921304855434409,-3.665912967747056e-5
-0.07309970633610458,-3.8393924991077836e-5
-0.05698333215226975,-4.012720457851772e-5
-0.10757316056616342,-4.185890001247289e-5
-0.12486916829237207,-4.3588942928756116e-5
-0.02553733049874611,-4.531726502825782e-5
-0.14291062080738656,-4.704379807971587e-5
0.03967598870431738,-4.876847392260273e-5
-0.04444247249741629,-5.0491224469466826e-5
0.021399326596076573,-5.221198170938978e-5
-0.07946448146532102,-5.393067770969861e-5
0.0863000374082112,-5.564724461906203e-5
0.002025218845082793,-5.736161467066647e-5
0.017711600010886876,-5.907372018390528e-5
-0.1499738803930679,-6.078349356762207e-5
-0.01769888213128464,-6.249086732335243e-5
0.01453763656433414,-6.419577404647453e-5
-0.03659818100716376,-6.589814643042157e-5
-0.02110539001748849,-6.759791726821089e-5
-0.07231824411088,-6.92950194562566e-5
-0.09023669540593388,-7.098938599542535e-5
-0.10819269449749726,-7.268094999522817e-5
0.040478409541385985,-7.436964467571231e-5
0.039111469157461394,-7.605540336973966e-5
-0.028960461684804935,-7.773815952673638e-5
-0.0470711275053583,-7.941784671434714e-5
-0.09855307131074377,-8.10943986212151e-5
0.04992706540364301,-8.276774906037939e-5
0.08170204265124519,-8.443783197031776e-5
0.06343902195197702,-8.610458141922756e-5
-0.054862433670206386,-8.776793160678626e-5
0.01013214031020508,-8.94278168665933e-5
0.008421809917726137,-9.108417166943962e-5
-0.05999335732672687,-9.273693062493569e-5
-0.02844569240850516,-9.438602848536802e-5
-0.030269324821949377,-9.603140014699378e-5
-0.015463882573174976,-9.767298065326767e-5
-0.06736299218291217,-9.93107051977473e-5
-0.16929927868940922,-0.00010094450912543046
-0.054605965651389796,-0.00010257432793679921
-0.12328397515107292,-0.00010420009728938045
0.058001372202753136,-0.00010582175300033128
-0.027417342728403998,-0.00010743923104994209
-0.02953983761593325,-0.00010905246758252526
-0.08169962866737199,-0.00011066139891032028
0.04943756937029037,-0.00011226596151577836
-0.18612925679275874,-0.00011386609205323045
-0.1217322189925738,-0.0001154617273524309
0.05929447238506619,-0.00011705280442015834
-0.04304869159887998,-0.00011863926044369948
-0.0787616184403111,-0.00012022103279234791
0.01882238580436721,-0.00012179805902042292
-0.01696328348547051,-0.00012337027686984018
0.013881670501568943,-0.00012493762427178757
-0.07197625399492699,-0.00012650003935028487
-0.007870057311053624,-0.00012805746042398523
-0.04379973836252474,-0.00012960982600824757
-0.1297648946486622,-0.00013115707481871035
-0.13243272225644215,-0.00013269914577216987
-0.13513611586459928,-0.00013423597799073312
-0.08787536874778253,-0.0001357675108027511
-0.07398287278076965,-0.0001372936837457901
-0.010125618442736564,-0.00013881443656941892
-0.012970194821577616,-0.000140329709236703
-0.04918318961828875,-0.0001418394419274018
-0.035430989151398536,-0.00014334357503978037
-0.08838027836145543,-0.00014484204919320792
-0.09136424081557146,-0.000146334805230566
-0.061049458712017876,-0.0001478217842203309
-0.014102412884877066,-0.00014930292745919904
-0.01718968280874574,-0.0001507781764742067
-0.07031114660349382,-0.00015224747302499777
-0.023466681039074972,-0.00015371075910622687
0.006677238459607196,-0.00015516797694973956
-0.11321276219221882,-0.000156619069027495
-0.08313645574416229,-0.00015806397805216268
0.046906286384305176,-0.00015950264698192182
-0.03975100590122567,-0.00016093501902031157
-0.009774901375230866,-0.0001623610376195706
-0.013165367497434488,-0.0001637806464831554
-0.01658887041803862,-0.00016519378956720085
0.029954625016989794,-0.0001666004110834483
0.04313215526058458,-0.00016800045550065802
-0.04372294194080638,-0.00016939386754724094
-0.04727722755266046,-0.0001707805922143875
-0.05086386125786724,-0.00017216057475592455
0.045517298537730996,-0.00017353376069288362
0.04186639469974827,-0.00017490009581425618
-0.09514972864038233,-0.00017625952617889799
-0.015531026091102107,-0.0001776119981196488
-0.002610651006463701,-0.00017895745824268418
-0.15638825549192206,-0.0001802958534316727
-0.17686399041017295,-0.0001816271308491235
-0.014037605387039043,-0.00018295123793846528
-0.05124214881740982,-0.00018426812242600831
-0.08847756787122206,-0.0001855777323238491
-0.07574370849949755,-0.00018688001593048087
-0.14637381544042274,-0.00018817492183419637
-0.033701032225477254,-0.00018946239891388066
-0.13772500118561348,-0.00019074239634281857
-0.09177916345747886,-0.0001920148635882347
-0.029196658989689248,-0.00019327975041592426
0.016689573450854152,-0.00019453700688983373
-0.08745400372740099,-0.00019578658337585618
0.025039773052928874,-0.00019702843054258213
-0.11249573146829253,-0.0001982624993644743
-0.03339375139522595,-0.000199488741122437
-0.0876540196826059,-0.00020070710740646876
-0.12527636814233503,-0.00020191755011741863
-0.029594127450124547,-0.00020312002146931062
-0.017273427152177476,-0.000204314473990444
-0.05498119567191982,-0.00020550086052603157
-0.009383660316772159,-0.00020667913423972958
0.002852652715031678,-0.00020784924861485187
0.08172781832758258,-0.00020901115745769705
-0.07275788747960696,-0.0002101648148978682
0.006062312381447101,-0.00021131017539088412
-0.015144603919789154,-0.00021244719372016748
-0.06971205713940191,-0.00021357582499802904
0.009027133033892356,-0.00021469602466777347
0.037739547971631704,-0.00021580774850633652
-0.05024112990155367,-0.00021691095262442103
0.045085182884856634,-0.00021800559346964193
-0.05961462915996854,-0.00021909162782708585
-0.11434038049549713,-0.00022016901282237767
0.0309081154428417,-0.0002212377059219313
-0.02386895376370709,-0.00022229766493561798
-0.04533809952463197,-0.0002233488480183124
-0.10016563224759618,-0.00022439121367090007
-0.12168506134592659,-0.00022542472074239692
0.056770904753864516,-0.00022644932843207961
0.0018688586045160266,-0.00022746499629009022
-0.1363910062695836,-0.00022847168421941602
-0.008008295380036418,-0.00022946935247768936
0.020350286717886138,-0.00023045796167909616
0.0820184364175291,-0.0002314374727946402
-0.1230037489469003,-0.00023240784715507275
0.005283928891876343,-0.0002333690464517574
0.06688176912638279,-0.00023432103273786435
-0.021543428133476733,-0.00023526376843101932
-0.05999156186831762,-0.00023619721631334506
0.018204469842790727,-0.0002371213395339832
0.04637796981435142,-0.00023803610161021225
-0.10880405825356468,-0.00023894146642869005
-0.11400810978336395,-0.0002398373982471461
-0.06923397932800121,-0.00024072386169588322
-0.007814760579095957,-0.00024160082177872313
-0.029750346375073344,-0.00024246824387498235
-0.05170712870934346,-0.00024332609373976753
-0.17368479873851433,-0.0002441743375072818
-0.07901664679063511,-0.00024501294168991893
-0.01770246237347402,-0.00024584187318133535
-0.023075234182829182,-0.0002466610992563922
-0.04513475011086847,-0.00024747058757366015
0.03278570274549439,-0.0002482703061758062
-0.005980161923803934,-0.0002490602234915829
-0.09476562965041192,-0.0002498403083359648
-0.1002369851960314,-0.0002506105299128549
-0.022394012560913515,-0.00025137085781492527
-0.011236594992387612,-0.0002521212620261735
-0.06676461499341627,-0.0002528617129216417
0.011022445668816858,-0.0002535921812695971
-0.12787549404570844,-0.0002543126382325323
-0.08345801445849166,-0.0002550230553678504
-0.022391595181185955,-0.00025572340462984516
0.005323884875702158,-0.00025641365836957716
-0.0336445525059151,-0.000257093789337089
-0.05596338486046275,-0.00025776377068216304
-0.09496588904748543,-0.0002584235759548242
0.016015058739542714,-0.00025907317910677294
-0.056353817035615955,-0.00025971255449373185
-0.09540549126082613,-0.00026034167687370496
-0.05113983818446473,-0.000260960521410024
-0.04022333142433355,-0.000261569063671672
-0.04598894397659749,-0.000262167279634788
0.0648968517752545,-0.00026275514568224913
-0.024232415948575774,-0.00026333263860684326
0.019956781666792392,-0.0002638997356094561
-0.10253532597811214,-0.00026445641430260664
-0.008375108906170022,-0.00026500265270919005
-0.030895736572750923,-0.0002655384292649026
-0.0034301778748140124,-0.000266063722817991
-0.09264510116003223,-0.0002665785126308756
-0.048540074235936446,-0.0002670827783806881
-0.02111486437908404,-0.0002675765001596053
0.0062972616557553755,-0.0002680596584765684
-0.06630336237360815,-0.0002685322342570427
-0.10558310220601506,-0.0002689942088447532
-0.06154182308620226,-0.0002694455640017459
0.032487410225927535,-0.00026988628190938727
-0.04016176655398061,-0.00027031634516843067
-0.012822617244039231,-0.00027073573680126223
-0.002161505205442552,-0.0002711444402507159
-0.024844693351808802,-0.0002715424393820448
0.019127855841459325,-0.00027192971848235257
-0.18691021967219987,-0.0002723062622635428
-0.07629198151990478,-0.00027267205585953874
0.10098270908126179,-0.0002730270848296818
-0.005085808685174681,-0.00027337133515793
0.03883600475547583,-0.00027370479325428045
0.06608168935961146,-0.00027402744595355174
0.12665158545586427,-0.0002743392805187599
-0.0294541662643873,-0.00027464028463869216
0.09776467524348047,-0.00027493044643087653
-0.041691548632181115,-0.0002752097544394019
0.08551060383117842,-0.00027547819763835204
-0.03729512531923423,-0.0002757357654295315
-0.010108693721112371,-0.00027598244764492186
-0.13292975870661602,-0.00027621823454561297
-0.12242467731195417,-0.0002764431168238393
-0.1452600062869743,-0.0002766570856007073
-0.10143540210476694,-0.0002768601324297231
-0.07428392097127932,-0.0002770522492948236
-0.04713881883493933,-0.0002772334286112282
0.030000248603708413,-0.00027740366322698566
0.0238002258823592,-0.0002775629464208201
-0.06573864223270591,-0.00027771127190515143
-0.02194951075628332,-0.0002778486338236043
-0.07816543449391848,-0.00027797502675388434
0.06561383194841429,-0.00027809044570582743
-0.07394476584537574,-0.0002781948861235639
-0.030174382111190824,-0.00027828834388342116
0.013591889085551818,-0.0002783708152960025
-0.04264558615978678,-0.000278442297105028
-0.03222008160078584,-0.0002785027864894589
-0.07179781084968348,-0.0002785522810604935
-0.1113786273871051,-0.00027859077886473286
-0.1009623845717955,-0.0002786182783816313
-0.05721533565035507,-0.0002786347785259738
-0.16347063376698223,-0.0002786402786465486
0.013605328026782087,-0.000278634778525998
-0.09265388323769541,-0.0002786182783816526
-0.032248110455892515,-0.0002785907788646016
0.011489673540113808,-0.00027855228106046646
-0.14477368402811158,-0.00027850278648945567
-0.15103787589512072,-0.0002784422971051294
0.07603068523865543,-0.00027837081529575247
-0.013567833302856496,-0.0002782883438833638
0.030166875818865027,-0.0002781948861234767
0.05723502994717062,-0.0002780904457060826
0.08430355642047574,-0.00027797502675376996
-0.08862729743750306,-0.00027784863382351394
0.005109395672486698,-0.0002777112719049853
-0.001152806984528533,-0.0002775629464210536
-0.09074698818751077,-0.0002774036632268505
0.0029937792308307124,-0.000277233428611394
-0.1699302976257193,-0.00027705224929481105
0.0071477982733628665,-0.0002768601324296849
0.017561543875588403,-0.00027665708560065393
-0.07202212396429461,-0.00027644311682374704
0.055063691505954956,-0.0002762182345456839
-0.03451400307367102,-0.0002759824476448799
-0.14075506118516712,-0.00027573576542945315
0.05300746355775498,-0.0002754781976382923
-0.103226182600062,-0.00027520975443942933
-0.07612241356494154,-0.0002749304464307227
-0.06568100340408849,-0.0002746402846389745
-0.13856835635529874,-0.000274339280518755
-0.028117556836660756,-0.0002740274459533701
0.01567163054374874,-0.00027370479325418125
0.009466120978177272,-0.0002733713351579729
-0.13006717055048275,-0.00027302708482954916
0.09707199072163342,-0.00027267205585942826
-0.15911614067029894,-0.0002723062622634097
-0.1152979904294477,-0.0002719297184825661
-0.05480661450697014,-0.00027154243938187165
0.07235813088835502,-0.0002711444402507437
-0.00047011071949903,-0.00027073573680128077
0.010042303916580474,-0.00027031634516865596
0.02056221775724137,-0.0002698862819091488
-0.15224352653292328,-0.0002694455640018058
-0.04170788659495674,-0.00026899420884478656
-0.06449742038510604,-0.0002685322342571432
0.046054913815623176,-0.00026805965847640244
-0.060050742608076975,-0.00026757650015960584
-0.032814148615345394,-0.00026708277838066627
-0.05556836351866796,-0.000266578512631114
0.021686953006619672,-0.0002660637228179683
-0.0010481590871536583,-0.0002655384292648625
-0.0071066602294696515,-0.0002650026527090617
0.12017838875892317,-0.00026445641430265717
-0.06919297334343386,-0.00026389973560953965
-0.0418870081681353,-0.00026333263860681567
-0.031236777766323064,-0.0002627551456822981
-0.03724214461807915,-0.00026216727963464416
-0.05990287164180294,-0.00026156906367175696
0.034114677796428954,-0.0002609605214099544
-0.00518926012647906,-0.00026034167687361703
-0.027814449699964862,-0.0002597125544936293
0.06623924431088504,-0.00025907317910705174
-0.023027943343950842,-0.0002584235759545632
-0.02894897840869541,-0.0002577637706819903
-0.018190327131023615,-0.0002570937893370497
-0.10741855627128782,-0.0002564136583696829
-0.029966533111726878,-0.00025572340462956804
-0.002500925465654109,-0.0002550230553679437
-0.058354701686621935,-0.00025431263823257923
-0.09752763067756894,-0.00025359218126954947
-0.036686281899941234,-0.0002528617129215731
-0.07583022538279517,-0.00025212126202625704
-0.03162603173187548,-0.0002513708578147968
-0.020740072138671222,-0.0002506105299128119
0.02349448161055031,-0.0002498403083357892
0.08441115712573517,-0.0002490602234913078
0.0953436814040568,-0.0002482703061757998
-0.14370781917904651,-0.0002474705875736871
-0.04940981887880598,-0.00024666109925638026
-0.038428692590037415,-0.0002458418731812729
-0.04409761585602564,-0.00024501294169000415
-0.016416364877386933,-0.00024417433750735214
-0.05538461652090401,-0.0002433260937398197
-0.12766894832833434,-0.000242468243874831
-0.03326903852519316,-0.00024160082177857977
-0.10551806602950844,-0.00024072386169586243
-0.12774911046054863,-0.0002398373982472895
0.03337144785247633,-0.00023894146642858464
-0.08882287213825543,-0.00023803610161019417
0.005667947792175403,-0.00023712133953399187
-0.033155574867182395,-0.00023619721631351682
-0.12196002337173968,-0.0002352637684307612
0.022588118270078898,-0.00023432103273781168
-0.14951093471169374,-0.00023336904645170897
-0.05492356785706387,-0.00023240784715492302
0.056350432515457606,-0.00023143747279451903
0.03431117930041784,-0.00023045796167910562
-0.004374315402981344,-0.0002294693524776367
-0.05970594029925741,-0.00022847168421931242
0.05164991509501088,-0.00022746499628987973
0.029693360442875516,-0.00022644932843216052
-0.04224199542125992,-0.00022542472074244603
-0.014155844499883143,-0.00022439121367080823
0.013951820359414694,-0.00022334884801834118
-0.04125199454423823,-0.0002222976649357432
-0.013100483773140938,-0.00022123770592187342
-0.018260042759126374,-0.00022016901282251485
0.07660283218835927,-0.0002190916278270823
-0.11184495612578324,-0.00021800559346964922
-0.06693660579031276,-0.00021691095262446996
-0.10533861579561837,-0.00021580774850628163
0.006282713958343984,-0.0002146960246680263
-0.06540581734584776,-0.0002135758249979551
-0.020404111450944142,-0.00021244719372028406
0.007954728967147088,-0.00021131017539096315
0.01967100029157282,-0.00021016481489806354
0.0147447979567811,-0.00020901115745758966
0.009843016440804044,-0.00020784924861487095
0.004965849257583943,-0.00020667913423975555
-0.03321991105067057,-0.00020550086052613828
-0.004713872921083169,-0.00020431447399050717
-0.02618274577767271,-0.00020312002146936203
-0.19762624003887727,-0.0002019175501173915
-0.01904406712503878,-0.00020070710740662255
0.00956376053415226,-0.00019948874112250107
-0.1118024705077469,-0.0001982624993646263
0.0835242252787026,-0.00019702843054265415
0.028877032391496246,-0.00019578658337567767
-0.025743565710095354,-0.00019453700688983698
-0.11367078661277119,-0.00019327975041582988
0.031762151043600334,-0.00019201486358832524
0.02722212755881998,-0.00019074239634273094
-0.060623977834758584,-0.00018946239891382553
-0.015109386979305249,-0.00018817492183393185
-0.036233922798547924,-0.0001868800159303071
-0.023997309304761273,-0.00018557773232368339
-0.07839947160571506,-0.0001842681224261196
-0.08277353591158035,-0.00018295123793833732
-0.02045272954178654,-0.00018162713084903036
-0.09143668093184326,-0.00018029585343159736
-0.0790588196401103,-0.0001789574582428394
1.4523645473678926e-5,-0.000177611998119464
-0.08754978289929492,-0.00017625952617895317
0.00824842775847818,-0.0001749000958141273
0.03740912150218852,-0.00017353376069286197
-0.08340073694081247,-0.00017216057475595532
-0.10418098400572451,-0.0001707805922143377
0.07506864270324762,-0.00016939386754733784
0.021014804406480323,-0.00016800045550055973
-0.049675638857431446,-0.00016660041108330377
-0.03700252823799326,-0.000165193789567269
0.009034493920917317,-0.00016378064648315602
-0.011564715925171953,-0.00016236103761960985
-0.14879980252750613,-0.00016093501902034827
0.047329288149768944,-0.00015950264698187913
-0.006510591076475104,-0.00015806397805219626
0.05634731138561946,-0.00015661906902738552
-0.01409665410309076,-0.00015516797694969836
0.015490761581316426,-0.00015371075910613284
-0.03822349368006099,-0.0001522474730249202
0.008094026745215421,-0.00015077817647410745
-0.028889831764866133,-0.00014930292745931863
0.0008249749074930947,-0.00014782178422028075
-0.0527613103857853,-0.0001463348052306416
0.06035145393570086,-0.00014484204919312495
-0.026503291824753566,-0.00014334357503984917
-0.04665880864649918,-0.00014183944192728613
-0.10011495879702191,-0.0001403297092366819
-0.0202047058373786,-0.00013881443656944478
-0.04026141462758671,-0.0001372936837457846
-0.12695175133195571,-0.00013576751080261068
-0.06360868342437204,-0.00013423597799073637
0.03310112030646836,-0.00013269914577216147
0.09651108975188008,-0.0001311570748188214
-0.10671174652193859,-0.00012960982600823502
-0.07656756127898269,-0.00012805746042397723
0.02027727138153864,-0.0001265000393504255
0.017156176020228866,-0.00012493762427195784
0.014069275852588856,-0.0001233702768699196
-0.08898330725584838,-0.00012179805902051913
-0.09200145279432877,-0.00012022103279237797
-0.061651741611633976,-0.00011863926044371765
